,latitud,longitud,zone,property_type,property_rooms,property_bedrooms,property_surface_total,property_surface_covered,property_price,property_title
10342,-34.5841394,-58.4439083,Palermo,Departamento,2.0,1.0,51.0,46.0,130000.0,VENTA DEPARTAMENTO 2 AMBIENTES BALCON PALERMO
10343,-34.58987,-58.423448,Palermo,Departamento,2.0,1.0,54.0,45.0,123000.0,DEPARTAMENTO 2 AMBIENTES EN PALERMO CON AMENITIES
10344,-34.5789074,-58.4396702,Palermo,Departamento,1.0,1.0,30.0,26.0,71300.0,Venta ESTUDIO - Palermo Hollywood
10345,-34.5876092,-58.4397708,Palermo,Departamento,2.0,1.0,97.0,47.0,163500.0,VENTA 2 AMB A ESTRENAR CON TERRAZA PROPIA  PALERMO
10346,-34.5875494,-58.4136835,Palermo,Departamento,2.0,1.0,55.0,42.0,110000.0,PALERMO VENTA DEPARTAMENTO 2 AMBIENTES CON PATIO  
10347,-34.5842409,-58.4431867,Palermo,Departamento,1.0,1.0,39.0,35.0,79900.0,AMBIENTE DIVISIBLE EN PALERMO HOLLYWOOD
10348,-34.5981367,-58.4171548,Palermo,Departamento,1.0,1.0,29.0,29.0,66250.0,DEPTO EN VENTA PALERMO CON RENTA EN DOLARES
10349,-34.584072665,-58.4235693323,Palermo,Departamento,2.0,1.0,68.0,56.0,102000.0,"Venta departamento  2 amb, PLANTA BAJA, apto prof."
10350,-34.5788627581,-58.4361700312,Palermo Hollywood,Departamento,2.0,1.0,69.0,55.0,180000.0,RETASADO!! U$S 180.000 - 2 amb con cochera - Ravignani 2000 - Palermo Hollywood.
10351,-34.5805991,-58.4226503,Palermo,Departamento,2.0,1.0,32.0,32.0,72000.0,Venta Departamento 2 Amb. Palermo. 
10352,-34.5900245,-58.4150143,Palermo,Departamento,2.0,1.0,31.0,30.0,55000.0,VENTA DEPARTAMENTO 2 AMBIENTES EN PALERMO CAP. FED
10353,-34.5834133,-58.4337826,Palermo Hollywood,Departamento,2.0,1.0,50.0,42.0,219000.0,RETASADO!! U$S 219.000 - 2 amb con Coch. y Baul. - Palermo - Humboldt 1900 (SaR)
10354,-34.578783,-58.430285,Palermo,Departamento,2.0,1.0,42.0,38.0,85000.0,Departamento venta 2 ambientes con Balcón -Palermo
10355,-34.5834624,-58.4270786,Palermo,Departamento,2.0,1.0,48.0,42.0,84000.0,VENTA DPTO 2 AMBIENTES PALERMO. CON BALCON
10356,-34.5914283,-58.4146965,Palermo,Departamento,2.0,1.0,35.0,35.0,78000.0,VENTA 2 AMB. 35 M2  PLENO PALERMO. EQUIPADO!!!!!
10357,-34.5895372528,-58.4128904343,Palermo,Departamento,1.0,1.0,29.0,29.0,67100.0,VENTA DEPARTAMENTO CON RENTA ASEGURADA EN DOLARES
10358,-34.5801429,-58.4118192,Palermo,Departamento,2.0,1.0,65.0,65.0,170000.0,Departamento - Palermo
10359,-34.5962263546,-58.4215807915,Palermo,Departamento,2.0,1.0,49.0,41.0,105900.0,Venta Departamento Palermo 2 ambientes piso alto
10360,-34.5883640064,-58.4391331673,Palermo,Departamento,2.0,1.0,62.0,54.0,145000.0,VENTA Departamento Dos ambientes Villa Crespo
10361,-34.5731495,-58.438366,Palermo,Departamento,2.0,1.0,50.0,42.0,156915.0,Venta Pozo  PALERMO 2 amb. FINANCIACION.
10362,-34.5887564,-58.4214865,Palermo,Departamento,2.0,1.0,32.0,32.0,78900.0,"DEPARTAMENTO 2 AMBIENTES, EXCELENTE UBICACION!"
10363,-34.5896975,-58.4347983,Palermo,PH,2.0,1.0,55.0,40.0,145000.0,Venta PH dos ambientes con patio
10364,-34.588712,-58.4360865,Palermo,Departamento,2.0,1.0,30.0,30.0,55000.0,Venta Departamento de 2 ambientes Palermo
10365,-34.5860322,-58.4217649,Palermo,Departamento,2.0,1.0,44.0,44.0,75000.0,Venta! Depto. de 2 amb en Palermo. Acepta permuta
10366,-34.5774,-58.4333,Palermo,Departamento,2.0,1.0,42.0,38.0,75000.0,OPORTUNIDAD VENTA 2 AMBIENTES PALERMO HOLLYWOOD
10367,-34.590049,-58.4180516,Palermo,Departamento,2.0,1.0,37.0,37.0,69500.0,Venta depto 2 amb Palermo cerca Alto Palermo
10368,-34.584816,-58.4193562,Palermo,Departamento,2.0,1.0,46.0,38.0,90000.0,VENTA DEPTO 2 AMBIENTES PALERMO
10369,-34.5653476,-58.4401147,Palermo,Departamento,2.0,1.0,41.0,35.0,108000.0,VENTA DEPARTAMENTO 2 AMBIENTES CON PATIO PALERMO
10370,-34.5795309,-58.4290839,Palermo,Departamento,2.0,1.0,37.0,34.0,109000.0,Departamento Palermo 2 ambientes Amenities BALCON
10371,-34.5844,-58.44279,Palermo,Departamento,1.0,1.0,48.0,42.0,75000.0,Venta Monoambiente en Palermo Holywood 
10372,-34.588245,-58.439884,Palermo,Departamento,2.0,1.0,72.0,56.0,199000.0,DOS AMBIENTES. - TERRAZA - COCHERA XL - PALERMO
10373,-34.5863291,-58.4437712,Palermo,Departamento,2.0,1.0,87.0,79.0,191400.0,VENTA DUPLEX 2 AMB INCREIBLE EN POZO
10374,-34.5780821,-58.4331057,Palermo,Departamento,2.0,1.0,37.0,37.0,63500.0,VENTA DEPARTAMENTO 2 AMBIENTES PALERMO HOLLYWOOD
10375,-34.5756662713,-58.4386879206,Palermo,Departamento,2.0,1.0,65.0,49.0,168000.0,VENTA 2 ambientes Palermo Balcón Terraza Cochera 
10376,-34.5807693,-58.430812,Palermo,Departamento,2.0,1.0,46.0,46.0,72000.0,VENTA DEPARTAMENTO 2 AMBIENTES PALERMO OPORTUNIDAD
10377,-34.5782518,-58.4301131,Palermo,Departamento,2.0,1.0,57.0,53.0,153000.0,VENTA DEPARTAMENTO 2 AMBIENTES COCHERA AMENITIES
10378,-34.5815972335,-58.4274077122,Palermo Soho,Departamento,2.0,1.0,62.0,55.0,200000.0,U$S 200.000 - VER VIDEO - 2 Amb - Godoy Cruz 2400 - Palermo Soho
10379,-34.5791035,-58.4129888,Palermo,Departamento,2.0,1.0,50.0,45.0,200000.0,Luminoso depto semipiso c/cochera balcón Palermo  
10380,-34.5913591316,-58.4188091208,Palermo,Departamento,2.0,1.0,42.0,42.0,89900.0,VENTA 2 AMBIENTES RECICLADO - PALERMO
10381,-34.5725394,-58.4330505,Palermo,Departamento,1.0,1.0,34.0,29.0,130000.0,VENTA MONOAMBIENTE CAÑITAS EDIFICIO CATEGORIA 
10382,-34.592111,-58.4329192,Palermo,Departamento,1.0,1.0,40.0,37.0,81000.0,Departamento - Palermo
10383,-34.5850315,-58.4382539,Palermo,Departamento,2.0,1.0,55.0,55.0,220000.0,EN VENTA PALACIO CABRERA DOS AMBIENTES
10384,-34.5916628917,-58.4426414967,Palermo,Departamento,2.0,1.0,42.0,38.0,44825.0,2 ambientes  Palermo - Preventa-
10385,-34.587886,-58.439457,Palermo,Departamento,2.0,1.0,59.0,53.0,155000.0,DOS AMBIENTES - BALCON - COCHERA - PALERMO
10386,-34.5762727,-58.4387305,Palermo,Departamento,2.0,1.0,49.0,47.0,114000.0,Venta Departamento 2 amb - Palermo - A estrenar
10387,-34.5762727,-58.4387305,Palermo,Departamento,2.0,1.0,43.0,36.0,110500.0,Venta Duplex 2 amb c/patio - Palermo - A estrenar
10388,-34.588066,-58.439418,Palermo,Departamento,2.0,1.0,59.0,53.0,110000.0,VENTA 2 AMBIENTES POZO PALERMO HOLLYWOOD
10389,-34.5816617,-58.4087091,Palermo,Departamento,2.0,1.0,38.0,34.0,93000.0,Departamento 2 ambientes en Paunero y Cabello
10390,-34.5912391,-58.4235444,Palermo,Departamento,2.0,1.0,35.0,35.0,79900.0,Venta Departamento 2 ambientes en Palermo
10391,-34.5922215,-58.4329016,Palermo,Departamento,1.0,1.0,31.0,28.0,65000.0,VENTA DEPARTAMENTO MONOAMBIENTE - PALERMO SOHO
10392,-34.597404,-58.423818,Palermo,Departamento,2.0,1.0,58.0,40.0,120000.0,Departamento - 2 ambientes - Palermo 
10393,-34.587519,-58.439152,Palermo,Departamento,2.0,1.0,62.0,54.0,145000.0,VENTA Departamento Dos ambientes Palermo
10394,-34.5758902,-58.4342458,Palermo,Departamento,2.0,1.0,50.0,41.0,110000.0,Venta Departamento 2 ambientes con patio Palermo
10395,-34.569055,-58.4453395,Palermo,Departamento,2.0,1.0,46.0,43.0,95000.0,Venta 2 Amb Palermo Apto Profesional
10396,-34.5655950361,-58.4364938736,Palermo,Departamento,2.0,1.0,66.0,53.0,230000.0,DEPARTAMENTO DOS AMBIENTES LAS CAÑITAS
10397,-34.5931662,-58.41315,Palermo,Departamento,2.0,1.0,41.0,38.0,105000.0,Dto 2amb a mts de Av Coronel Diaz Recoleta/Palermo
10398,-34.5780808306,-58.4130620956,Palermo,Departamento,2.0,1.0,46.0,41.0,180000.0,2 Ambientes  en Suite - Toilette c/ducha-Balcón  
10399,-34.5760804,-58.4323252,Palermo,Departamento,2.0,1.0,44.0,44.0,86000.0,AMPLIO Y LUMINOSO DEPTO. DE ÉPOCA EN PALERMO!!!!
10400,-34.5737581309,-58.4382534027,Palermo,Departamento,2.0,1.0,59.0,56.0,118000.0,"VENTA PALERMO 2 ambientes, balcón, seguridad 24 hr"
10401,-34.5699845,-58.4341635,Palermo,Departamento,2.0,1.0,47.0,42.0,103000.0,VENTA DEPTO 2 AMB EXC UBICACIÓN EN LAS CAÑITAS
10402,-34.5878914646,-58.4398412704,Palermo,Departamento,2.0,1.0,53.0,48.0,118000.0,"Venta 2 amb y 1/2, amenities, cochera opcional"
10403,-34.5899759279,-58.4174501896,Palermo,Departamento,2.0,1.0,41.0,40.0,85000.0,VENTA DEPTO 2 AMB PALERMO CERCA ALTO PALERMO
10404,-34.585265,-58.419359,Palermo,Departamento,2.0,1.0,33.0,32.0,76000.0,"Departamento 2 ambientes, Botanico, Palermo"
10405,-34.5805837,-58.4346402,Palermo,Departamento,2.0,1.0,60.0,48.0,194000.0,VENTA DEPARTAMENTO DUPLEX 2 AMB c BALCÓN TERRAZA
10406,-34.5895372528,-58.4128904343,Palermo,Departamento,2.0,1.0,46.0,35.0,104600.0,VENTA DEPARTAMENTO CON RENTA ASEGURADA EN DOLARES
10407,-34.5863291,-58.4437712,Palermo,Departamento,1.0,1.0,42.0,35.0,93059.0,Venta Monoambiente EN POZO OPORTUNIDAD
10408,-34.573855,-58.4219,Palermo,Departamento,2.0,1.0,54.0,51.0,135000.0,VENTA 2 AMB PALERMO A ESTRENAR CATEGORIA
10409,-34.5862309225,-58.439412117,Palermo,Departamento,2.0,1.0,59.0,48.0,116000.0,VENTA 2 AMB AMPLIO C/BALCON 59 M2 PISO ALTO
10410,-34.597404,-58.423818,Palermo,Departamento,3.0,1.0,54.0,54.0,117325.0,Departamento - 3 ambientes - Palermo - OPORTUNIDAD
10411,-34.5781391,-58.4354958,Palermo,Departamento,2.0,1.0,52.0,49.0,210000.0,Venta 2 Amb.  Palermo Hollywood  Duplex / Cochera 
10412,-34.5819712,-58.4089322,Palermo,Departamento,2.0,1.0,34.0,34.0,89000.0,VENTA DEPARTAMENTO 2 AMBIENTES EN PALERMO
10413,-34.5796767569,-58.4472227097,Palermo,Departamento,1.0,1.0,59.0,48.0,135000.0,VENTA MONOAMBIENTE CON BALCON 
10414,-34.596224,-58.422107,Palermo,Departamento,1.0,1.0,37.0,37.0,94900.0,Venta monoambiente Palermo Piscina Parrilla SUM
10415,-34.5763729788,-58.4324598312,Palermo,Departamento,3.0,2.0,59.0,59.0,124500.0,Venta de departamento 3 amb. en Palermo Hollywood
10416,-34.5836145,-58.4372221,Palermo,Departamento,3.0,2.0,62.0,54.0,97000.0,VENTA DEPARTAMENTO TRES AMB EN PALERMO HOLLYWOOD 
10417,-34.5688909,-58.4449999,Palermo,Departamento,3.0,2.0,80.0,64.0,229500.0,VENTA 3 AMB. PALERMO COCH Balcon TERRAZA PARILLA 
10418,-34.5751576,-58.4404829,Palermo,Departamento,3.0,2.0,91.0,80.0,184000.0,VENTA PALERMO  DEPARTAMENTO 3 AMBIENTES 
10419,-34.5902524,-58.4236001,Palermo,Departamento,3.0,2.0,66.0,62.0,194000.0,VENTA DEPARTAMENTO 3 AMBIENTES  PALERMO A ESTRENAR
10420,-34.5789168,-58.429373,Palermo,Departamento,3.0,2.0,89.0,79.0,260000.0,3 ambientes venta Palermo amenities y guardacoche
10421,-34.5786897,-58.4102414,Palermo,Departamento,3.0,2.0,102.0,88.0,480900.0,VENTA DEPARTAMENTO 3 AMBIENTES EN PALERMO
10422,-34.5812703,-58.4107974,Palermo,Departamento,3.0,2.0,73.0,66.0,240000.0,DEPARTAMENTO  3 AMBIENTES PALERMO CHICO Amenities
10423,-34.5788988,-58.4124932,Palermo,Departamento,3.0,2.0,68.0,68.0,189000.0,Departamento 3 ambientes venta Palermo chico
10424,-34.5786037,-58.4296474,Palermo,Departamento,3.0,2.0,65.0,62.0,120000.0,Venta Depto. 3 ambientes c/ balcón en Palermo
10425,-34.5940681543,-58.4156477461,Palermo,Departamento,3.0,2.0,65.0,61.0,153000.0,DEPARTAMENTO DE 3 AMBIENTES EN VENTA EN PALERMO
10426,-34.5786897,-58.4102414,Palermo,Departamento,3.0,2.0,104.0,92.0,492800.0,VENTA DEPARTAMENTO 3 AMBIENTES EN PALERMO
10427,-34.6003641,-58.4237515,Palermo,PH,3.0,2.0,194.0,79.0,220000.0,VENTA PH 3 AMB 194m² PALERMO TERRAZA QUINCHO S/EXP
10428,-34.5852425,-58.4183139,Palermo,Departamento,3.0,2.0,68.0,68.0,129000.0,DEPARTAMENTO 3 ambientes VENTA Palermo ESCRITORIO
10429,-34.5840669,-58.4275273,Palermo,Departamento,3.0,2.0,82.0,69.0,168000.0,VENTA DEPTO 3 AMB CON BALCON Y PATIO
10430,-34.5863291,-58.4437712,Palermo,Departamento,3.0,2.0,96.0,78.0,210429.0,VENTA 3 AMB EN POZO PARRILLA Y JACUZZI PROPIOS
10431,-34.5820906,-58.4419715,Palermo,Departamento,3.0,2.0,78.0,68.0,224000.0,3 AMBIENTES 79m C/COCHERA EN PALERMO HOLLYWOOD
10432,-34.5741832,-58.4388499,Palermo,Departamento,3.0,2.0,145.0,145.0,450000.0,"Depto 3 amb 144 m2, Balcón Terraza, 2 cocheras"
10433,-34.5786897,-58.4102414,Palermo,Departamento,3.0,2.0,104.0,92.0,530500.0,VENTA DEPARTAMENTO 3 AMBIENTES EN PALERMO
10434,-34.572653863,-58.4321165085,Palermo,Departamento,3.0,2.0,73.0,64.0,144000.0,VENTA DEPARTAMENTO 3 AMBIENTES CON DEP LAS CAÑITAS
10435,-34.5903206,-58.4297553,Palermo,Departamento,3.0,2.0,66.0,60.0,170000.0,PALERMO VENTA DPTO 3 AMBIENTES CON BALCON 
10436,-34.573855,-58.4219,Palermo,Departamento,3.0,2.0,115.0,100.0,495000.0,VENTA DEPTO PALERMO CHICO 3 AMB DEP COCH ESTRENAR
10437,-34.5752908,-58.4386833,Palermo,Departamento,3.0,2.0,72.0,63.0,160000.0,3 AMBIENTES PISO CON BAULERA BALCÓN AL FRENTE
10438,-34.5709649,-58.4403013,Palermo,Departamento,3.0,2.0,96.0,74.0,215000.0,VENTA DEPTO 3 AMB PALERMO COCHERA TERRAZA
10439,-34.5699959,-58.4312228,Palermo,Departamento,3.0,2.0,55.0,55.0,168000.0,VENTA DEPTO 3 AMB LAS CAÑITAS CHENAUT P/ALTO
10440,-34.5786082,-58.4283852,Palermo,Departamento,3.0,2.0,77.0,73.0,139000.0,"VENTA 3 AMBIENTES, DEPENDENCIAS, BALCON Y BAULERA "
10441,-34.5801051784,-58.4092640877,Palermo,Departamento,3.0,2.0,80.0,73.0,220000.0,VENTA DEPARTAMENTO 3 AMBIENTES  PALERMO CON DEPEND
10442,-34.5671499731,-58.4448623657,Palermo,Departamento,3.0,2.0,74.0,72.0,215000.0,Venta 3 amb. en Belgrano Embajadas. A RECICLAR
10443,-34.5916187308,-58.436075449,Palermo,PH,3.0,2.0,74.0,60.0,210000.0,DEPARTAMENTO PH VENTA 3 AMBIENTES DUPLEX 2 BAÑOS
10444,-34.5849475,-58.4160874,Palermo,Departamento,3.0,2.0,66.0,66.0,144900.0,Venta Palermo 3 ambientes con dependencia 
10445,-34.5657692501,-58.4401167705,Palermo,Departamento,3.0,2.0,39.0,39.0,92000.0,VENTA DPTO.3 AMB./PALERMO/CABA. VALOR INCREIBLE!! 
10446,-34.5667211,-58.4329977,Palermo,Departamento,3.0,2.0,62.0,60.0,155000.0,VENTA DEPARTAMENTO 3 AMB/CON DEPENDENCIA - CAÑITAS
10447,-34.5854571,-58.413396,Palermo,Departamento,4.0,2.0,152.0,78.0,145000.0,vta depto botánico 2 dorm escr toiil terarza 74m2
10448,-34.581528,-58.423306,Palermo,Departamento,3.0,2.0,73.0,73.0,145000.0,"VENTA  3 AMB Y MEDIO,PALERMO,TDO LUZ BAJAS EXP,"
10449,-34.587719,-58.41486,Palermo,Departamento,3.0,2.0,52.0,52.0,139500.0,VENTA DEPARTAMENTO 3 AMB -ALTO PALERMO-LUMINOSO
10450,-34.587203,-58.4133926,Palermo,Departamento,3.0,2.0,77.0,74.0,144900.0,VENTA DEPARTAMENTO 3 AMBIENTES EN PALERMO
10451,-34.5859274,-58.411736,Palermo,Departamento,3.0,2.0,95.0,90.0,245000.0,"Venta Palermo 3 amb balcón, cochera, baul y dep "
10452,-34.574104,-58.421636,Palermo,Departamento,3.0,2.0,71.0,71.0,285000.0,VTA3 AMBIENTES c/ DEP PALERMO COCHERA PARRILLA SUM
10453,-34.5856343,-58.4212526,Palermo,Departamento,3.0,2.0,74.0,63.0,208000.0,VENTA DPTO 3 AMBIENTES PALERMO SOHO 
10454,-34.578077,-58.4296864,Palermo,Departamento,3.0,2.0,69.0,66.0,149000.0,VENTA DPTO 3 AMBIENTES RECICLADO C/BALCON PALERMO
10455,-34.5754542579,-58.4379959093,Palermo,Departamento,3.0,2.0,64.0,57.0,155000.0,VENTA 3 AMB/LUZ/APTO PROFESIONAL/UBICACIÓN
10456,-34.5853408,-58.4130446,Palermo,Departamento,3.0,2.0,75.0,68.0,185000.0,VENTA DEPTO 3 AMB C/DEP REMODELADO!! ALTO PALERMO
10457,-34.5786897,-58.4102414,Palermo,Departamento,3.0,2.0,104.0,92.0,490600.0,VENTA DEPARTAMENTO 3 AMBIENTES EN PALERMO
10458,-34.592021,-58.4208275,Palermo,Departamento,3.0,2.0,80.0,60.0,264000.0,DEPARTAMENTO VENTA PALERMO – 3 AMBIENTES C/COCHERA
10459,-34.5734502,-58.440562,Palermo,Departamento,3.0,2.0,75.0,60.0,185000.0,VENTA DPTO 3AMB AL FRENTE PATIO/PARRILLA PALERMO
10460,-34.5805264,-58.4252707,Palermo,Departamento,3.0,2.0,63.0,57.0,148000.0,"Venta  departamento 3 amb, Palermo Acepta permuta"
10461,-34.596321,-58.4223,Palermo,Departamento,3.0,2.0,70.0,64.0,212000.0,VENTA DEPARTAMENTO 3 AMBIENTES PALERMO C/COCHERA
10462,-34.5966,-58.41186,Palermo,Departamento,2.0,2.0,71.0,57.0,149000.0,VENTA DEPARTAMENTO 2 AMBIENTES DUPLEX PALERMO COCH
10463,-34.5857822,-58.4247817,Palermo,Departamento,3.0,2.0,79.0,75.0,345000.0,Departamento 3 ambientes en complejo Palermo Twins
10464,-34.573606,-58.432669,Palermo,Departamento,3.0,2.0,63.0,60.0,139000.0,VENTA ·DEPARTAMENTO 3 AMBIENTES EN CAÑITAS
10465,-34.5974301061,-58.4176540375,Palermo,Departamento,3.0,2.0,92.0,85.0,298000.0,Depto 3 Amb C/ Dep. Coch. Full Amenities Sup. 91m2
10466,-34.58939299,-58.4316015244,Palermo,Departamento,3.0,2.0,77.0,45.0,140000.0,Dpto 3 amb c/patio plaza serrano
10467,-34.5700178,-58.4439001,Palermo,Departamento,4.0,3.0,118.0,100.0,279000.0,VENTA 4 AMB C/DEP Y COCHERA. REMODELADO!  BELGRANO
10468,-34.5849589955,-58.4152507782,Palermo,Departamento,4.0,3.0,270.0,249.0,1050000.0,AV LIBERTADOR Y SALGUERO AL FRENTE
10469,-34.5901525749,-58.413233757,Palermo,Departamento,4.0,3.0,170.0,160.0,280000.0,Venta Palermo a recicla 4 amb  3 baños OPORTUNIDAD
10470,-34.5832277302,-58.4440684319,Palermo,Casa,5.0,3.0,525.0,350.0,730000.0,"CASA,VENTA,6 AMB,PALERMO,NICETO VEGA 6034-Mts 525-"
10471,-34.586248588,-58.4168118238,Palermo,Departamento,4.0,3.0,103.0,93.0,249900.0,Departamento semipiso 4 ambientes c/ dep. Palermo
10472,-34.5840580354,-58.4428882599,Palermo,PH,4.0,3.0,105.0,75.0,240000.0,"VENTA, de PH 4  Ambientes con Terraza y Parrilla "
10473,-34.5888026,-58.4406981,Palermo,Casa,5.0,3.0,368.0,238.0,549000.0,VENTA CASA 3 DORM. - 2 COCHERAS - TERRAZA Y PILETA
10474,-34.5666046,-58.4340905,Palermo,Departamento,3.0,3.0,72.0,66.0,169000.0,Departamento 3 amb c/dep. en Cañitas
10475,-34.576868,-58.430808,Palermo,Departamento,4.0,3.0,105.0,105.0,250000.0, DPTO 4 AMB VENTA PALERMO + BALCON Y DEPENDENCIA
10476,-34.5779635,-58.407513,Palermo,Departamento,4.0,3.0,125.0,125.0,380000.0,VENTA 4 amb c/dep y coch- Av Libertador y Salguero
10477,-34.5782178,-58.429397,Palermo,Departamento,3.0,3.0,45.0,45.0,110000.0,VENTA DEPARTAMENTO 3 AMB EN PALERMO
10478,-34.5671975,-58.4361928,Palermo,Departamento,4.0,3.0,124.0,114.0,299000.0,"Venta 4 amb, Cochera, Belgrano Cañitas"
10479,-34.5839348,-58.4224854,Palermo,Departamento,4.0,3.0,78.0,75.0,185000.0,DEPARTAMENTO PALERMO BOTANICO 4 AMBIENTES TODO LUZ
10480,-34.5811933,-58.4248894,Palermo,PH,4.0,3.0,231.0,152.0,420000.0,PH ESTRENAR PALERMO 4 AMB TERRAZA COCHERA PARRILLA
10481,-34.577115,-58.429563,Palermo,Departamento,4.0,3.0,93.0,82.0,220000.0,DEPARTAMENTO 4 AMBIENTES EN PALERMO
10482,-34.5805378,-58.3990804,Palermo,Departamento,4.0,3.0,119.0,106.0,370000.0,DEPARTAMENTO CON COCHERA EN VENTA  PALERMO CHICO
10483,-34.5945474322,-58.4276103973,Palermo,Departamento,4.0,3.0,95.0,95.0,185000.0,"Departamento 4 amb, Av Còrdoba 4400, Palermo"
10484,-34.5909668,-58.4120988,Palermo,Departamento,4.0,3.0,74.0,74.0,169000.0,Luminoso dpto contrafrente en Cnel Díaz y Charcas
10485,-34.58314,-58.411114,Palermo,Departamento,4.0,3.0,114.0,100.0,289000.0,"VENTA depto 4 amb + dep, estilo frances Botanico"
10486,-34.564226,-58.439895,Palermo,Departamento,4.0,3.0,82.0,78.0,189000.0,Departamento VENTA Palermo Cañitas 4 ambientes
10487,-34.5837188,-58.4135574,Palermo,Departamento,4.0,3.0,99.0,99.0,240000.0,Palermo venta departamento 4 ambientes.
10488,-34.5666324,-58.4383521,Palermo,Departamento,4.0,3.0,80.0,67.0,185000.0,Depto 4 Amb. venta Palermo/Cañitas 
10489,-34.5832279,-58.4155313,Palermo,Departamento,4.0,3.0,107.0,104.0,265000.0,VENTA DEPARTAMENTO 4 AMB. BOTANICO
10490,-34.57586,-58.402389,Palermo,Departamento,6.0,3.0,245.0,220.0,980000.0,"VENTA BARRIO PARQUE PISO, 3 DOR, 2 COCH, SEGURIDAD"
10491,-34.5882602,-58.4116236,Palermo,Departamento,4.0,3.0,278.0,170.0,515000.0,Espectacular Piso + vista abierta + Ubicación!
10492,-34.5950626,-58.4228442,Palermo,Casa,4.0,3.0,130.0,121.0,360000.0,Palermo - Casa - A reciclar- Cochera.
10493,-34.5899689,-58.413176,Palermo,PH,4.0,3.0,105.0,81.0,195000.0,Venta Ph 4 ambientes con terraza Palermo
10494,-34.5739142,-58.4380737,Palermo,Departamento,4.0,3.0,145.0,125.0,289000.0,VENTA DEPTO TORRE 4 AMB BELGRANO BALCON TERRAZA
10495,-34.586578,-58.420459,Palermo,Departamento,4.0,3.0,151.0,137.0,390000.0,VENTA DEPARTAMENTO 4 AMBIENTES/COCHERA/PALERMO
10496,-34.5794638,-58.4277985,Palermo,Departamento,4.0,3.0,80.0,71.0,159000.0,VENTA DEPARTAMENTO 4 AMBIENTES BALCON PALERMO
10497,-34.5846763424,-58.4187483788,Palermo,Departamento,4.0,3.0,89.0,82.0,175000.0,Semi piso 4 Amb Con Dep. Balcón al Fte. Exc. Ubic.
10498,-34.5730229355,-58.4196984768,Palermo,Departamento,5.0,3.0,375.0,337.0,1495000.0,PISO ALTO  EN VENTA PALERMO 375 M2 5 AMB+2 COCH 
10499,-34.587203,-58.4133926,Palermo,Departamento,3.0,3.0,60.0,49.0,109000.0,"Venta dpto. en Palermo tres ambientes ,bajas exp"
10500,-34.565136,-58.434305,Palermo,Departamento,4.0,3.0,156.0,150.0,567000.0,Venta Depto 4 amb S/Libertador Hipodromo Cochera
10501,-34.584235,-58.417668,Palermo,Departamento,4.0,3.0,148.0,140.0,310000.0,Dpto 4 amb venta Botánico C/ Dep y Cochera cub
10502,-34.5991627,-58.4274813,Palermo,Departamento,4.0,3.0,139.0,110.0,258000.0,Departamento tipo duplex 4 amb Palermo
10503,-34.5879558,-58.416997,Palermo,Departamento,4.0,3.0,150.0,138.0,490000.0,"Palermo 4 amb ,Terraza, Amenities,cohera y Baulera"
10504,-34.590923,-58.431086,Palermo,Departamento,4.0,3.0,245.0,135.0,630000.0,4 AMBIENTES+ESCR.+TERRAZA y 2COCH. 245m2 Totales
10505,-34.583308,-58.413131,Palermo,Departamento,4.0,3.0,167.0,139.0,375000.0,Venta departamento amb  Palermo  Balcón Terraza
10506,-34.5839534,-58.4378331,Palermo,Departamento,4.0,3.0,88.0,80.0,170000.0,Departamento 5 ambientes en venta en Palermo
10507,-34.5895047502,-58.4122915144,Palermo,Departamento,4.0,3.0,91.0,88.0,199900.0,VENTA 4 AMB APTO PROFESIONAL ALTO PALERMO BALCÓN
10508,-34.5691617,-58.4430382,Palermo,Departamento,4.0,3.0,193.0,123.0,420000.0,VENTA DEPTO PALERMO 4 AMB C/TERRAZA Y COCHERA FIJA
10509,-34.594816,-58.423898,Palermo,Casa,7.0,4.0,177.0,137.0,645000.0,Venta Casa en 2 Block
10510,-34.5757788,-58.4072745,Palermo,Departamento,6.0,4.0,213.0,193.0,565000.0,"VENTA DEPARTAMENTO 6 AMB + COCHERA, PALERMO CHICO"
10511,-34.5933741,-58.4276324,Palermo,Casa,5.0,4.0,135.0,135.0,399999.0,VENTA CASA 5 AMBIENTES EN PALERMO OPORTUNIDAD
10512,-34.5962819,-58.4197949,Palermo,Casa,4.0,4.0,290.0,232.0,690000.0,Casa c/ terraza y quincho + PH 3 amb Palermo
10513,-34.5885412,-58.4287347,Palermo,Departamento,5.0,4.0,126.0,119.0,319000.0,VENTA -  ÚNICO 5/6 AMBIENTES C/ BALCON - PALERMO 
10514,-34.574421,-58.43207,Palermo,Departamento,5.0,4.0,81.0,81.0,195000.0,"EXCELENTE SEMIPISO MUY LUMINOSO, 5 AMB. c/COCHERA"
10515,-34.5815733,-58.4137905,Palermo,Departamento,5.0,4.0,138.0,131.0,410000.0,Dto 5 amb con dep-Balcón-Cochera-Seguridad
10516,-34.5867589,-58.4182446,Palermo,Departamento,5.0,4.0,147.0,140.0,330000.0,"5 amb, lavadero, balcon, apto profesional"
10517,-34.582614,-58.413432,Palermo,Departamento,4.0,4.0,145.0,137.0,420000.0,"Depto 4 amb c/dpcia, garage y baulera, Palermo"
